"xml:id"	"Lemma"	"Lemma_bereinigt"	"Wortart"	"Level"	"Definition"	"Konzept"	"Begriff"
"PS04715"	"Schnitt-wein"	"Schnittwein"	"Substantiv"	"-"	"Wein aus der letzten Mostpressung"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PS04896"	"Schnurr-gückel"	"Schnurrgückel"	"Substantiv"	1	"Tresterwein, Haustrunk, minderwertiger Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PS05072"	"Schoppen-wein"	"Schoppenwein"	"Substantiv"	"-"	"in Schoppen (vom Faß) ausgeschenkter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PS05893"	"Schüttel-riesling"	"Schüttelriesling"	"Substantiv"	"-"	"Apfelwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Apfelwein "
"PS06969"	"Seifen-brühe"	"Seifenbrühe"	"Substantiv"	2	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PS07599"	"Silven-wein"	"Silvenwein"	"Substantiv"		"Wein aus Silvanertrauben"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PS08372"	"Spät-lese"	"Spätlese"	"Substantiv"	2	"Wein aus spät geernteten Trauben, Wein höherer Qualitätsstufe"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Qualitätswein"
"PS08731"	"Sperben-wein"	"Sperbenwein"	"Substantiv"	"-"	"Wein aus Früchten des Speierling oder mit Speierlingzusatz"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PS09112"	"Spitzen-wein"	"Spitzenwein"	"Substantiv"	"-"	"besonders guter, hervorragender Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PS09411"	"Sprit"	"Sprit"	"Substantiv"	2	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PS09663"	"Stachelbeer-wein"	"Stachelbeerwein"	"Substantiv"	"-"	"Obstwein aus Stachelbeeren"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Obstwein; Fruchtwein"
"PS10768"	"Stich-wein"	"Stichwein"	"Substantiv"	2	"Wein mit einem Essigstich"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PS10768"	"Stich-wein"	"Stichwein"	"Substantiv"	1	"der Wein eines vorzüglichen Jahrganges"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PS11348"	"Stößel-wein"	"Stößelwein"	"Substantiv"		"Wein aus unreifen, zerstampften Trauben"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PU00941"	"Unter-länder"	"Unterländer"	"Substantiv"	"-"	"Wein aus dem Unterland"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PW00490"	"Wald-wein"	"Waldwein"	"Substantiv"	"-"	"Wein aus Lagen am Wald"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PW01454"	"Weiber-klopfer"	"Weiberklopfer"	"Substantiv"	"-"	"neuer Wein, Federweißer, Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Federweißer; Sauser"
"PW01677"	"Wein"	"Wein"	"Substantiv"	"1a"	"alkoholisches Getränk aus dem Saft von Trauben"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PW01776"	"Wein-puff"	"Weinpuff"	"Substantiv"	"-"	"Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PW01814"	"Wein-suppe"	"Weinsuppe"	"Substantiv"	2	"der gärende Most"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PW01819"	"Wein-trub"	"Weintrub"	"Substantiv"	"-"	"der durch die Hefe getrübte letzte Wein im Faß"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PW01899"	"Weiß-herbst"	"Weißherbst"	"Substantiv"	2	"rötlicher Wein aus roten oder blauen Trauben"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Rotwein; Roter"
"PW01942"	"Weiß-wein"	"Weißwein"	"Substantiv"	"-"	"heller Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Weißwein; Weißer"
"PW02528"	"Wieder-täufer"	"Wiedertäufer"	"Substantiv"		"saurer Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PW03280"	"Witwen-macher"	"Witwenmacher"	"Substantiv"	"-"	"aus Traubenrückständen hergestellter Wein, Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PZ00649"	"Ziel-wasser"	"Zielwasser"	"Substantiv"	"-"	"Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PZ01090"	"Zucker-brühe"	"Zuckerbrühe"	"Substantiv"	"-"	"verzuckerter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PZ01154"	"Zucker-wein"	"Zuckerwein"	"Substantiv"	"-"	"(nur im Sommertagslied): Bezeichnung für süßen Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PZ02137"	"Zwockel-wein"	"Zwockelwein"	"Substantiv"	"-"	"Wein, der in Bayern gewachsen ist"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"LA00351"	"Appelvitz"	"Appelvitz"	"Substantiv"		"Apfelwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Apfelwein "
"LA00352"	"Äbbel-win"	"Äbbelwin"	"Substantiv"		"Apfelwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Apfelwein "
"LB00331"	"Paure-wein"	"Paurewein"	"Substantiv"		"ungekelteter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"LB00479"	"Pek I"	"Pek"	"Substantiv"		"saurer Wein, aus Trestern hergestellt, indem man Wasser zusetzt u. das Gemisch einige Tage in einem Fasse stehen läßt"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"LD00695"	"Drank"	"Drank"	"Substantiv"	"1."	"Apfelwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Apfelwein "
"LD00971"	"Druff"	"Druff"	"Substantiv"	"1."	"trüber Wein als Faßrest"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"LF00954"	"Vitz"	"Vitz"	"Substantiv"		"Obstwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Obstwein; Fruchtwein"
"LF01130"	"Föll-wein"	"Föllwein"	"Substantiv"		"Füllwein, Wein zum Nach- und Auffüllen im Fasse"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"LG00987"	"Grächen"	"Grächen"	"Substantiv"		"neuer Wein; Wein, der gerade trinkbar geworden. G. genannt wegen seiner grauen Farbe"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Federweißer; Sauser"
"LK00343"	"Keizen"	"Keizen"	"Substantiv"	"2."	"schlechter Wein, Krätzer"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"LK00372"	"Kelterwein"	"Kelterwein"	"Substantiv"		"Wein von gekelterten Trauben im Gegensatz zu"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"LL00401"	"Lier"	"Lier"	"Substantiv"		"Holzapfelwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Apfelwein "
"LM00620"	"Moschketeller"	"Moschketeller"	"Substantiv"		"Muskatellertraube, –wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"LW00353 "	"Widderdaifer "	"Widderdaifer"	"Substantiv"		"Name für Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"LW00407"	"Win"	"Win"	"Substantiv"		"Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"EG00283"	"Burlegiges"	"Burlegiges"	"Substantiv"	"1."	"schlechter, gewässerter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"EK01744"	"Kläw(n)er, Kläfler"	"Kläwner, Kläwer, Kläfler"	"Substantiv"	"2."	"Wein daraus"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"EL01179"	"Lur(e), Lür"	"Lure, Lur, Lür"	"Substantiv"	"1."	"leichter Wein, hergestellt durch Vermischen mit Wasser"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"EL01179"	"Lur(e), Lür"	"Lure, Lur, Lür"	"Substantiv"	"2."	"ein Getränk, im Herbst aus wilden Früchten und etwas Wein hergestellt"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Obstwein; Fruchtwein"
"EM01478"	"Most II, Muschk"	"Most, Muschk"	"Substantiv"	"1."	"süsser Apfelwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Apfelwein "
"EM01478"	"Most II, Muschk"	"Most, Muschk"	"Substantiv"	"2."	"süsser Traubenwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Süßwein "
"EP00881"	"Bemmeri"	"Bemmeri"	"Substantiv"	"2."	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"EP00974"	"Bumpes"	"Bumpes"	"Substantiv"	"2."	"gepantschter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"EP01449"	"Bupperi"	"Bupperi"	"Substantiv"	"4."	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"EP02606"	"Rachenbutzer"	"Rachenbutzer"	"Substantiv"	"1."	"saurer Wein, der vermöge seiner Weinsteinsäure den Schleim im Rachen gerinnen macht und ablöst"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"EP03708"	"Brüej(e)"	"Brüeje, Brüej"	"Substantiv"	"2."	"schlechte Suppe, schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"EP03711"	"Bankerottbrüej"	"Bankerottbrüej"	"Substantiv"		"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"EP03723"	"Leimenbrüej"	"Leimenbrüej"	"Substantiv"		"scherzhaft für den lehmfarbigen neuen Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"EP03727"	"Schnitzbrüej"	"Schnitzbrüej"	"Substantiv"		"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"ER00917"	"Räppes, Räppis, Räps"	"Räppes, Räppis, Räps"	"Substantiv"	"1."	"schlechter Wein; neuer Wein aus Trauben, die man vor der eigentlichen Weinlese holt"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"ES05370"	"Stöpferle"	"Stöpferle"	"Substantiv"	"1."	"petschierter Flaschenwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"EW00675"	"Äpfelwi(n)"	"Äpfelwin, Äpfelwi"	"Substantiv"		"Apfelwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Apfelwein "
"EW00678"	"Birenwi(n)"	"Birenwin, Birenwi"	"Substantiv"		"Birnwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Obstwein; Fruchtwein"
"EW00682"	"Dreimännerwin"	"Dreimännerwin"	"Substantiv"		"Wein, der so sauer ist, dass drei Männer den Trinkenden festhalten müssen (sonst würde er  sich weigern, ihn zu nehmen)"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"EW00685"	"Edelwin"	"Edelwin"	"Substantiv"		"feine Sorte Weisswein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Weißwein; Weißer"
"EW00686"	"Ehrwein"	"Ehrwein"	"Substantiv"		"Ehrenwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"EW00688"	"Gänswin"	"Gänswin"	"Substantiv"		"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"EW00706"	"Stichwin"	"Stichwin"	"Substantiv"		"der zur Probe aus dem Fass genommene Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"EW00712"	"Trinkwi(n)"	"Trinkwin, Trinkwi"	"Substantiv"		"leichter Wein, der gewonnen wird, wenn man nach dem Pressen der Trauben die Träber mit Wasser übergiesst und nach einem Zuckerzusatz nochmals gären lässt"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"EW00713"	"Truebwi(n), Trüebwi(n)"	"Truebwin, Truebwi, Trüebwin, Trüebwi"	"Substantiv"		"Trübwein, der letzte, nicht mehr klare W. aus einem Fasse"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"ES01193"	"Suser"	"Suser"	"Substantiv"		"gährender Most"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PB00523"	"Bampel-brühe"	"Bampelbrühe"	"Substantiv"	"-"	"minderwertiger Wein, dünner Kaffee"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein;Getränk.Heißgetränk.Alkoholfreies_Heißgetränk"	"Wein; Kaffee"
"PH06435"	"Honig-wein"	"Honigwein"	"Substantiv"	"-"	"Perlwein aus Wasser, Honig und Hefe"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt"	"Perlwein "
"PS01660"	"Schampanjer Champagner, Schampanjer"	"Schampanjer Champagner, Schampanjer"	"Substantiv"	1	"Schaumwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt"	"Schaumwein "
"PS01666"	"Schampus"	"Schampus"	"Substantiv"	"-"	"Schaumwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt"	"Schaumwein "
"PS07106"	"Sekt"	"Sekt"	"Substantiv"	"-"	"Schaumwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt"	"Schaumwein "
"LS00279"	"Schampanjer"	"Schampanjer"	"Substantiv"		"Champagnerwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt"	"Champagner "
