xml:id	Lemma	Wortart	Definition	Konzept	Begriff	Konzept_gemappt	Begriff_gemappt	Antwort_Modell
PM00007	Mach-buck	Substantiv	geringer Wein, Haustrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Tafelwein	Tafelwein
PM00112	Magdalenen-brühe	Substantiv	aufgewärmter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Brühe	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Brühe	Brühe
PM00112	Magdalenen-brühe	Substantiv	von einem Trinker als schwach bezeichneter Whisky	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Whisky	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Whiskey	Whiskey
PM00114	Magdalenen-wasser	Substantiv	aufgewärmter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Brühe	Brühe
PM00141	Magen-bitter	Substantiv	Magenbitter	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Magenbitter; Verdauungsschnaps; Digestif	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Magenbitter	Magenbitter
PM00171	Mager-milch	Substantiv	entrahmte Milch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Magermilch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Magermilch	Magermilch
PM00457	Malz-kaffee	Substantiv	Malzkaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	Malzkaffee; Getreidekaffee; Kornkaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Malzkaffee	Malzkaffee
PM00569	Männer-milch	Substantiv	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Wein
PM00867	Märzen-bier, März-bier	Substantiv	im März gebrautes Lagerbier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Märzenbier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Märzenbier	Märzenbier
PM01010	Matte	Substantiv	Sauermilch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Sauermilch; saure Milch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Sauermilch	Sauermilch
PM01211	Maurers-likör, Maurer-likör	Substantiv	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps	Schnaps
PM01216	Maurers-schnaps, Maurer-schnaps	Substantiv	minderwertiger Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Fusel	Fusel
PM01361	Meer-rettich	Substantiv	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps	Schnaps
PM01688	Met	Substantiv	selbstgebrautes Getränk aus Wasser, Honig und unvergorenem Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Met; Honigwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Met	Met
PM01838	Milch	Substantiv	Milch der Haustiere, Muttermilch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Milch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Kuhmilch	Kuhmilch; Muttermilch
PM01892	Milch-kaffee	Substantiv	Milchkaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Milchkaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Milchkaffee	Milchkaffee
PM02033	Mineral-wasser	Substantiv	Mineralwasser	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	Mineralwasser; Selters; Selterswasser; Soda; Sodawasser; Sprudel; Sprudelwasser	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	Mineralwasser	Mineralwasser
PM02088	Misch-kaffee	Substantiv	Mischung aus Bohnen- und Malzkaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee;Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	Bohnenkaffee; Malzkaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Mokka	Mokka
PM02468	Mockel	Substantiv	Tresterwein, Haustrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Wein
PM02726	Moppel, Möppel	Substantiv	geringwertiger Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Tafelwein	Tafelwein
PM02731	Mops, Moppes	Substantiv	Tresterwein, Haustrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Tafelwein	Tafelwein
PM02853	Morgen-kaffee	Substantiv	Morgenkaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Kaffee	Kaffee
PM02919	Mosel	Substantiv	Moselwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Wein
PM02920	Mosel-wein	Substantiv	Moselwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Wein
PM02922	Moses, Mosche	Substantiv	Tresterwein, Haustrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Tafelwein	Tafelwein
PM02926	Most	Substantiv	unvergorener Saft gekelterter Äpfel, Birnen	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Apfelsaft; Obstsaft; Fruchtsaft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Apfelsaft	Apfelsaft; Birnensaft
PM02926	Most	Substantiv	Obstwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Obstwein; Fruchtwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Obstwein	Obstwein
PM02926	Most	Substantiv	unvergorener, süßer Traubensaft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Traubensaft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Traubenmost	Traubenmost
PM02931	Most-brühe	Substantiv	unvergorener, süßer Traubensaft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Traubensaft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Traubenmost	Traubenmost
PM02989	Mozenblätter-tee	Substantiv	Brombeerblättertee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	Tee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	Schwarztee; Schwarzer Tee; Tee; Grüner Tee; Grüntee; Kräutertee; Früchtetee; Hagebuttentee; Kamillentee; Pfefferminztee; Fencheltee; Ostfriesentee; Mate; Teegetränk	Schwarztee; Schwarzer Tee; Tee; Grüner Tee; Grüntee; Kräutertee; Früchtetee; Hagebuttentee; Kamillentee; Pfefferminztee; Fencheltee; Ostfriesentee; Mate; Teegetränk
PM03003	Mucken-buff	Substantiv	Malzkaffee, Kaffeersatz	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	Malzkaffee; Kaffeeersatz; Ersatzkaffee; Getreidekaffee; Kornkaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	Malzkaffee; Kaffeeersatz	Malzkaffee; Kaffeeersatz
PM03010	Mucken-fuck	Substantiv	Malzkaffee, Kaffeersatz	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	Malzkaffee; Kaffeeersatz; Ersatzkaffee; Getreidekaffee; Kornkaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	Malzkaffee; Kaffeeersatz	Malzkaffee; Kaffeeersatz
PN00008	Nabel-naß	Substantiv	Tresterwein, Haustrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Wein
PN00011	Nabel-wärmer	Substantiv	guter Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps	Schnaps
PN00118	Nach-lauf	Substantiv	Schnaps, der beim Brennen zuletzt herausläuft	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps	Schnaps
PN00118	Nach-lauf	Substantiv	Most bzw. Wein, der beim Keltern zuletzt herausläuft	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	[ungültig]	Nachlauf
PN00330	Nacht-wächter	Substantiv	abgestandenes Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Altbier	Altbier
PN00346	Nach-wein	Substantiv	Tresterwein, Haustrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Tafelwein	Tafelwein
PN00483	Nähts	Substantiv	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps	Schnaps
PN00746	Nebel-zerstörer	Substantiv	geringer Wein, Haustrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Tafelwein	Tafelwein
PN00899	Nerven-schwächer	Substantiv	sehr starker Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Süßwein; Likörwein	Süßwein; Likörwein
PN01414	Nulpes	Substantiv	Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Kaffee	Kaffee
PN01475	Nuß-schnaps	Substantiv	aus grünen Walnüssen bereiteter Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Kräuterschnaps	Nusslikör; Kräuterschnaps
PO00109	Ober-länder	Substantiv	Wein aus der oberen Haardt	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Wein
PO00234	Obst-saft	Substantiv	Obstsaft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Obstsaft; Fruchtsaft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Obstsaft	Obstsaft
PO00242	Obst-wein	Substantiv	Obstwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Obstwein; Fruchtwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Obstwein	Obstwein
PO00541	Oktober-tee	Substantiv	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Wein
PO00573	Olig	Substantiv	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps	Schnaps
PQ00264	Quetsch	Substantiv	Zwetschgenbranntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Zwetschgenbrand; Zwetschgenschnaps; Zwetschgenwasser; Pflaumenbranntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	[ungültig]	Zwetschgenbranntwein
PQ00274	Quetschen-branntwein	Substantiv	Zwetschgenbranntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Zwetschgenbrand; Zwetschgenschnaps; Zwetschgenwasser; Pflaumenbranntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Zwetschgenbrand	Zwetschgenbrand
PQ00303	Quetschen-schnaps	Substantiv	Zwetschgenbranntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Zwetschgenbrand; Zwetschgenschnaps; Zwetschgenwasser; Pflaumenbranntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Zwetschgenbrand	Zwetschgenbrand
PQ00312	Quetschen-wasser	Substantiv	Zwetschgenbranntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Zwetschgenbrand; Zwetschgenschnaps; Zwetschgenwasser; Pflaumenbranntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Zwetschgenbrand	Zwetschgenbrand
PR00049	Rachen-putzer	Substantiv	scharfer Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps	Schnaps
PR00049	Rachen-putzer	Substantiv	minderwertiger, schlechter Wein; Tresterwein, Haustrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Tafelwein; Landwein	Tafelwein; Landwein
PR00059	Rackel-gackel	Substantiv	schlechter, gepanschter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Tafelwein	Tafelwein
PR00102	Radetzky	Substantiv	minderwertiger Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Tafelwein	Tafelwein
PR00122	Radler-maß	Substantiv	Mischgetränk aus Bier und Limonade	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Bier-Limonade-Mix; Biermischgetränk; Radler	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Radler	Radler
PR00253	Rampaß	Substantiv	saurer Wein, Tresterwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Weißwein; Rotwein	Weißwein; Rotwein
PR00263	Rampfer	Substantiv	saurer Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Wein
PR00334	Ranzen-risser	Substantiv	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Tafelwein	Tafelwein
PR00383	Rappis	Substantiv	saurer, schlechter Wein; Tresterwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Tafelwein; Rebensaft	Tafelwein; Rebensaft
PR00399	Räppsel	Substantiv	Tresterwein, Haustrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Tafelwein	Tafelwein
PR00401	Rappser, Räppser	Substantiv	Tresterwein, Haustrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Tafelwein; Landwein	Tafelwein; Landwein
PR00454	Raspel	Substantiv	scharfer Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps	Schnaps
PR00480	Rassi-bulli	Substantiv	schlechter, saurer Wein; Haustrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Tafelwein	Tafelwein
PR00571	Ratzen-butz	Substantiv	starker Zwetschenschnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Zwetschgenbrand; Zwetschgenschnaps; Zwetschgenwasser; Pflaumenbranntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Zwetschgenschnaps	Zwetschgenschnaps
PR00727	Rauscher	Substantiv	gärender Most	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Federweißer	Federweißer
PR00763	Reben-blut, Reb-	Substantiv	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Wein
PR00780	Reben-saft, Reb-	Substantiv	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Rebensaft	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Wein
PR01305	Reiß-mich-um	Substantiv	für Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps	Schnaps
PR01306	Reiß-mischung	Substantiv	sehr saurer Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Sauser	Sauser
PR01532	Rhabarber-wein	Substantiv	Wein aus Rhabarber	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Fruchtwein	Fruchtwein
PR01551	Rhein-wasser	Substantiv	scherzhafte Bezeichnung des Ludwigshafener Biers	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Bier	Bier
PR01691	Riesling-wein	Substantiv	Wein aus Riesling	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Riesling	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Riesling	Riesling
PR01866	Rippes	Substantiv	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Tafelwein	Tafelwein
PR01901	Risser	Substantiv	neuer, noch gärender Wein mit prickelndem Geschmack	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Federweißer; Sauser	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Federweißer; Perlwein; Schaumwein	Federweißer; Perlwein; Schaumwein
PR02375	Rot-wein	Substantiv	Rotwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Rotwein; Roter	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Rotwein	Rotwein
PR02699	Rülps-wasser	Substantiv	Sprudelwasser	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	Sprudelwasser; Mineralwasser; Selters; Selterswasser; Soda; Sodawasser; Sprudel; Sprudelwasser	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	Sprudelwasser	Sprudelwasser
PR02704	Rum	Substantiv	Rum	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Rum	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Rum	Rum
PR02776	Runde	Substantiv	von einem Teilnehmer einer Gesellschaft gestiftetes Getränk	Getränk	Getränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	[ungültig]	Rundbier
PR02804	Rundung	Substantiv	von einem Teilnehmer einer Gesellschaft gestiftetes Getränk	Getränk	Getränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	[ungültig]	Rundung
PS00092	Säckels-brühe	Substantiv	schlechter, saurer Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Sauser	Sauser
PS00099	Säcker, Säckert	Substantiv	geringwertiger Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Tafelwein	Tafelwein
PS00125	Säcker-wein	Substantiv	aus Trestern gewonnener Wein, Haustrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Wein
PS00181	Saft	Substantiv	als Getränk, Heilmittel zubereiteter Saft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Saft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Saft	Saft
PS00576	Sand-wein	Substantiv	Wein, der auf Sandboden wächst	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Wein
PS00823	Sauer-ampfel, -ampfer, -ämpferich	Substantiv	saurer, minderwertiger, schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Tafelwein; Landwein	Tafelwein; Landwein
PS00824	Sauerampfel-brühe	Substantiv	saurer Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Wein
PS00860	Sauer-milch	Substantiv	geronnene (ungekochte) Milch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Sauermilch; saure Milch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Sauermilch	Sauermilch
PS00902	Saufens	Substantiv	Getränk, Trinkvorrat	Getränk	Getränk	Getränk	Getränk; Trank	Getränk; Trank
PS00946	Sauf-zeug	Substantiv	Getränke	Getränk	Getränk	Getränk	Getränk	Getränk
PS00963	Sau-gesüff	Substantiv	minderwertiger, schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Tafelwein	Tafelwein
PS01118	Saurach	Substantiv	saurer Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Sauser	Sauser
PS01303	Schächer	Substantiv	Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Bier	Bier
PS01466	Schafs-milch, Schaf-milch	Substantiv	Schafsmilch, Schafmilch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Milch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	[ungültig]	Schafsmilch
PS01637	Schamas	Substantiv	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Tafelwein	Tafelwein
PS01660	Schampanjer Champagner, Schampanjer	Substantiv	Schaumwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt	Schaumwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt	Champagner; Sekt; Schaumwein	Champagner; Sekt; Schaumwein
PS01666	Schampus	Substantiv	Schaumwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt	Schaumwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt	Schaumwein	Schaumwein
PS02326	Schiefer	Substantiv	guter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Wein
PS02339	Schiefer-wein	Substantiv	minderwertiger Wein aus schieferigem Boden	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Landwein	Landwein
PS02433	Schilcher	Substantiv	blaßroter, geringer Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Roséwein	Roséwein
PS02455	Schilkser	Substantiv	geringer Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Tafelwein	Tafelwein
PS02610	Schlabber-brühe	Substantiv	schlechtes, fades Getränk	Getränk	Getränk	Getränk	Plörre; Gesöff; Geplämpe; Geschlapp	Plörre; Gesöff; Geplämpe; Geschlapp
PS02621	Schlabber-milch	Substantiv	geronnene Milch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Milch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Sauermilch	Sauermilch
PS02742	Schlaf-trunk	Substantiv	Trunk vor dem Schlafengehen	Getränk	Trunk	Getränk	Trank	Nachtwasser; Trank; Schlummergetränk
