xml:id	url	Sprache	Wörterbuch	Lnummer	Lemma_bereinigt	Lemma	Varianten	Wortart	Level	Definition	Konzept	Stringabgleich	ModernGBERT	Llama
PJ00431	https://woerterbuchnetz.de/?sigle=PfWB&lemid=J00431	Q10	Q7	L672	juckeln	juckeln		Q14	I1a'd	in kleinen Schlucken trinken	Q24	Q20	Q24	Q24
PJ00569	https://woerterbuchnetz.de/?sigle=PfWB&lemid=J00569	Q10	Q7	L673	Jungfernwein, Jungferwein	Jungfernwein	Jungferwein	Q13	-	der aus den ersten Trauben eines neuangelegten Wingerts gewonnene Wein	Q36	Q36	Q36	Q36
PK00014	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K00014	Q10	Q7	L674	kacheln	kacheln		Q14	-	viel trinken	Q25	Q20	Q25	Q25
PK00043	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K00043	Q10	Q7	L675	Kaffee	Kaffee		Q13	1.2	Getränk aus Kaffee	Q42	Q22; Q42	Q42	Q42
PK00043	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K00043	Q10	Q7	L675	Kaffee	Kaffee		Q13	1.3b	Nachmittagskaffee	Q42	Q42	Q42	Q42
PK00043	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K00043	Q10	Q7	L675	Kaffee	Kaffee		Q13	1.1b'a	Kaffee-Ersatz verschiedener Art	Q44	Q42	Q44	Q42; Q44
PK00052	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K00052	Q10	Q7	L676	Kaffeebrühe	Kaffeebrühe		Q13	-	dünner Kaffee	Q42	Q42	Q42	Q42
PK00053	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K00053	Q10	Q7	L677	Kaffeebruttel	Kaffeebruttel		Q13	-	Kaffeebrühe	Q42			Q42
PK00062	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K00062	Q10	Q7	L678	Kaffeegeschlapper	Kaffeegeschlapper		Q13	-	das Kaffeetrinken	Q20		Q42	
PK00066	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K00066	Q10	Q7	L679	Kaffeehunger	Kaffeehunger		Q13	-	großes Verlangen nach Kaffee	Q21			
PK00080	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K00080	Q10	Q7	L680	Kaffeemilch	Kaffeemilch		Q13	-	Milch für den Kaffee	Q33	Q33	Q44	Q33
PK00105	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K00105	Q10	Q7	L681	Kaffeetrinken	Kaffeetrinken		Q13	2	Nachmittagskaffee	Q42; Q20		Q42	Q42
PK00181	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K00181	Q10	Q7	L682	Kakao	Kakao		Q13	-	Kakao	Q43	Q43	Q43	Q43
PK00187	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K00187	Q10	Q7	L683	Kälbchenskäse	Kälbchenskäse		Q13	x	erste Milch nach dem Kalben	Q33	Q33	Q33	Q33
PK00762	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K00762	Q10	Q7	L684	Karst	Karst		Q13	2	Schnaps, der bes. zur Zeit der Kartoffelernte gereicht wurde	Q38	Q38	Q38	Q38
PK00763	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K00763	Q10	Q7	L685	Karstanis	Karstanis		Q13	-	Schnaps	Q38	Q38	Q38	Q38
PK00764	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K00764	Q10	Q7	L686	Karstausgemachter	Karstausgemachter		Q13	-	Schnaps	Q38	Q38	Q38	Q38
PK00772	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K00772	Q10	Q7	L687	Karstenwasser, Karstwasser	Karstenwasser	Karstwasser	Q13	-	Schnaps, der bes. zur Zeit der Kartoffelernte gereicht wurde	Q38	Q38	Q38	Q38
PK01068	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K01068	Q10	Q7	L688	Kathreinerbrühe	Kathreinerbrühe		Q13	-	schlechter Kaffee	Q42	Q42	Q42	Q42
PK01779	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K01779	Q10	Q7	L689	Kikerikik, Kikeres, Kikeriki	Kikerikik	Kikeres, Kikeriki	Q13	3	schlechter Wein	Q36	Q36	Q36	Q36
PK01996	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K01996	Q10	Q7	L690	Kippen	Kippen		Q13	3	Rest im Bierglas	Q35			
PK01997	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K01997	Q10	Q7	L691	kippen	kippen		Q14	1.2b	ein Glas Schnaps trinken	Q23	Q20	Q23	Q23
PK02086	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K02086	Q10	Q7	L692	Kirbewein	Kirbewein		Q13	2	saurer, schlechter Wein	Q36	Q36	Q36	Q36
PK02235	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K02235	Q10	Q7	L693	Kirsch	Kirsch		Q13	-	Kirschbranntwein	Q38	Q38	Q38	Q38
PK02277	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K02277	Q10	Q7	L694	Kirschensaft, Kirschsaft	Kirschensaft	Kirschsaft	Q13	2	Saft aus Kirschen	Q31	Q31	Q31	Q31
PK02278	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K02278	Q10	Q7	L695	Kirschenschnaps, Kirschschnaps	Kirschenschnaps	Kirschschnaps	Q13	-	Branntwein aus Kirschen und Schnaps	Q38	Q38	Q38	Q38
PK02285	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K02285	Q10	Q7	L696	Kirschenwasser, Kirschwasser	Kirschenwasser	Kirschwasser	Q13	-	Branntwein aus Kirschen und Schnaps	Q38	Q38	Q38	Q38
PK02440	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K02440	Q10	Q7	L697	klappern, kläppern	klappern	kläppern	Q14	2b	einen Schoppen trinken	Q23	Q20	Q23	Q23
PK02535	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K02535	Q10	Q7	L698	Klecks	Klecks		Q13	2	ein Glas Wein	Q36	Q36	Q36	Q36
PK02772	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K02772	Q10	Q7	L699	Klickerwasser	Klickerwasser		Q13	-	Selterswasser in Flaschen mit Glaskugelverschluß	Q30	Q30	Q30	Q30
PK03154	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K03154	Q10	Q7	L700	kneipen	kneipen		Q14	1	zechen	Q23	Q23	Q23	
PK03365	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K03365	Q10	Q7	L701	Knorbel, Knurbel, Knürbel	Knorbel	Knurbel, Knürbel	Q13	4a	Kartoffelschnaps	Q38		Q38	Q38
PK03370	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K03370	Q10	Q7	L702	knorksen	knorksen		Q14	-	einen trinken	Q23	Q20	Q23	Q23
PK03477	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K03477	Q10	Q7	L703	Knupper, Knuppert	Knupper	Knuppert	Q13	7a	ein Glas Wein	Q36	Q36	Q36	Q36
PK03783	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K03783	Q10	Q7	L704	Koloster	Koloster		Q13	-	erste Milch einer Kuh nach dem Kalben	Q33	Q33	Q33	Q33
PK03784	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K03784	Q10	Q7	L705	Kolostralmilch	Kolostralmilch		Q13	-	erste Milch einer Kuh nach dem Kalben	Q33	Q33	Q33	Q33
PK03840	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K03840	Q10	Q7	L706	Kommunist	Kommunist		Q13	2	Haustrunk	Q36		Q36	
PK03926	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K03926	Q10	Q7	L707	Konradsetzdich	Konradsetzdich		Q13	-	Haustrunk, schlechter Wein	Q36	Q36	Q36	Q36
PK04001	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K04001	Q10	Q7	L708	köpfen	köpfen		Q14	1c'g	eine Flasche Wein austrinken	Q23; Q26	Q26	Q26	Q36; Q26
PK04157	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K04157	Q10	Q7	L709	Kornbranntwein	Kornbranntwein		Q13	-	Branntwein aus Roggen	Q38	Q38	Q38	Q38
PK04184	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K04184	Q10	Q7	L710	Kornkaffee	Kornkaffee		Q13	-	aus geröstetem Roggen zubereitetes kaffeeartiges Getränk	Q44	Q22; Q44	Q44	Q44
PK04205	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K04205	Q10	Q7	L711	Kornschnaps	Kornschnaps		Q13	-	Branntwein aus Roggen	Q38	Q38	Q38	Q38
PK04245	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K04245	Q10	Q7	L712	Koschermost	Koschermost		Q13	-	aus dem elterlichen Keller von den Söhnen heimlich verkaufter Most	Q31		Q36	Q31
PK04340	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K04340	Q10	Q7	L713	KrabbelanderWand	KrabbelanderWand		Q13	2	Branntwein	Q38	Q38	Q38	Q38
PK04344	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K04344	Q10	Q7	L714	Krabbeler	Krabbeler		Q13	2b	Wein, der leicht trunken macht	Q36	Q36	Q36	Q36
PK04477	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K04477	Q10	Q7	L715	Krambambel	Krambambel		Q13	x2	Schnaps der Marke 'Krambambuli'	Q38	Q38	Q38	Q38
PK04481	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K04481	Q10	Q7	L716	Krambutsch	Krambutsch		Q13	-	schlechter Wein	Q36	Q36	Q36	Q36
PK04633	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K04633	Q10	Q7	L717	Kratzer, Krätzer	Kratzer	Krätzer	Q13	2c	geringer, saurer Wein	Q36	Q36	Q36	Q36
PK04694	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K04694	Q10	Q7	L718	Kräutertee	Kräutertee		Q13	-	Kräutertee	Q41	Q41	Q41	Q41
PK04742	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K04742	Q10	Q7	L719	Krauttee	Krauttee		Q13	-	Kräutertee	Q41	Q41	Q41	Q41
PK05631	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K05631	Q10	Q7	L720	Kuhmilch, Kühmilch	Kuhmilch	Kühmilch	Q13	-	Kuhmilch, Kühmilch	Q33	Q33	Q33	Q33
PK05774	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K05774	Q10	Q7	L721	Kümmel	Kümmel		Q13	2.2a	Schnaps, gewürzt mit Kümmel	Q38	Q38	Q38	Q38
PK05784	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K05784	Q10	Q7	L722	Kümmelschnaps	Kümmelschnaps		Q13	-	Schnaps, gewürzt mit Kümmel	Q38	Q38	Q38	Q38
PK05881	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K05881	Q10	Q7	L723	Kunstwein	Kunstwein		Q13	-	gepanschter Wein	Q36	Q36	Q36	Q36
PK05982	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K05982	Q10	Q7	L724	Kurzer	Kurzer		Q13	-	Schnaps	Q38	Q34; Q38	Q38	Q38
PK06040	https://woerterbuchnetz.de/?sigle=PfWB&lemid=K06040	Q10	Q7	L725	Kutscher	Kutscher		Q13	2	geringer Wein	Q36	Q36	Q36	Q36
PL00084	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L00084	Q10	Q7	L726	Lackeltackel	Lackeltackel		Q13	-	schlechter Wein	Q36	Q36	Q36	Q36
PL00095	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L00095	Q10	Q7	L727	Lacksbrühe, Lackelsbrühe	Lacksbrühe	Lackelsbrühe	Q13	-	schlechter Wein	Q36	Q36	Q36	Q36
PL00111	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L00111	Q10	Q7	L728	laden	laden		Q14	1.2a	sich betrinken	Q23	Q23	Q23	Q23
PL00159	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L00159	Q10	Q7	L729	Lagageri	Lagageri		Q13	-	schlechter, saurer Wein	Q36	Q36	Q36	Q36
PL00160	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L00160	Q10	Q7	L730	Lage	Lage		Q13	2b	eine Runde Bier, Wein usw.	Q34	Q36	Q35	Q35; Q36
PL00166	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L00166	Q10	Q7	L731	lageln	lageln		Q14	-	einen trinken	Q23	Q20	Q23	Q23
PL00169	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L00169	Q10	Q7	L732	Lagerbier	Lagerbier		Q13	x	Lagerbier	Q35			Q35
PL00178	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L00178	Q10	Q7	L733	Lagerwein	Lagerwein		Q13	-	Wein, der im Faß gelagert wird, zum Lagern geeigneter Wein	Q36	Q36	Q36	Q36
PL00379	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L00379	Q10	Q7	L734	Landwein	Landwein		Q13	-	Landwein	Q36	Q36	Q36	Q36
PL00511	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L00511	Q10	Q7	L735	lappchen	lappchen		Q14	-	in großen Zügen trinken	Q25	Q20	Q25	Q25
PL00514	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L00514	Q10	Q7	L736	Lappelbrühe	Lappelbrühe		Q13	-	schlechter Wein	Q36	Q36	Q36	Q36
PL00515	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L00515	Q10	Q7	L737	Läpplerei	Läpplerei		Q13	-	das Trinken in kleinen Schlucken	Q24	Q22	Q24	Q24
PL00518	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L00518	Q10	Q7	L738	läppeln	läppeln		Q14	1b	einen trinken	Q23	Q20	Q23	Q23
PL00518	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L00518	Q10	Q7	L738	läppeln	läppeln		Q14	1a	in kleinen Schlucken trinken, nippen	Q24	Q24	Q24	Q24
PL00532	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L00532	Q10	Q7	L739	lappern	lappern		Q14	2	in wiederholten kleinen Zügen (langsam) Flüssigkeit zu sich nehmen, nippen	Q24	Q23; Q24	Q24	Q24
PL00533	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L00533	Q10	Q7	L740	läppern	läppern		Q14	1c	einen trinken, gern trinken	Q23	Q20	Q23	Q23
PL00533	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L00533	Q10	Q7	L740	läppern	läppern		Q14	1a	in wiederholten kleinen Zügen (langsam) Flüssigkeit zu sich nehmen, nippen	Q24	Q23; Q24	Q24	Q24
PL00555	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L00555	Q10	Q7	L741	lappsen	lappsen		Q14	-	trinken	Q20	Q20	Q20	Q20
PL00564	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L00564	Q10	Q7	L742	Lari	Lari		Q13	x	Verwässertes (z.B. Kaffee, Wein, Suppe)	Q22; Q36; Q42	Q42; Q36	Q42	Q29; Q40
PL00750	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L00750	Q10	Q7	L743	Lauer, Läuer	Lauer	Läuer	Q13	3	Wein, der aus den mit Wasser eingeweichten Preßrückständengewonnen wird	Q36	Q36	Q36	Q36
PL00754	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L00754	Q10	Q7	L744	Läuerbrühe	Läuerbrühe		Q13	-	Tresterwein, schlechter Wein	Q36	Q36	Q36	Q36
PL00755	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L00755	Q10	Q7	L745	Läuerer	Läuerer		Q13	-	Tresterwein, schlechter Wein	Q36	Q36	Q36	Q36
PL00808	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L00808	Q10	Q7	L746	Laugensbrühe, Laugsbrühe	Laugensbrühe	Laugsbrühe	Q13	-	fades, schlechtes Getränk, bes. von Kaffee oder Wein	Q22; Q36; Q42	Q22; Q42	Q40	Q22
PL00911	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L00911	Q10	Q7	L747	Lauterwasser	Lauterwasser		Q13	-	Kaiserslauterer Bier	Q35	Q35	Q35	Q35
PL01019	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L01019	Q10	Q7	L748	lech	lech		Q15	x3	durstig	Q21	Q21	Q21	Q21
PL01024	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L01024	Q10	Q7	L749	lechern	lechern		Q14	1.2a	dürsten	Q21	Q21		Q21
PL01076	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L01076	Q10	Q7	L750	ledern	ledern		Q14	3a	Flüssigkeit zu sich nehmen	Q20	Q23	Q20	Q20
PL01110	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L01110	Q10	Q7	L751	leersaufen	leersaufen		Q14	-	leersaufen	Q26			Q23
PL01112	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L01112	Q10	Q7	L752	leertrinken	leertrinken		Q14	-	leertrinken	Q26	Q26	Q26	Q26
PL01170	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L01170	Q10	Q7	L753	Lehnenwein, Lehnwein	Lehnenwein	Lehnwein	Q13	-	Wein einer Hanglage	Q36	Q36	Q36	Q36
PL01433	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L01433	Q10	Q7	L754	Leimenbrühe, Leimbrühe	Leimenbrühe	Leimbrühe	Q13	2	noch nicht ausgegorener, trüber Wein	Q36	Q36	Q36	Q36
PL01896	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L01896	Q10	Q7	L755	liefern	liefern		Q14	2d	trinken	Q23	Q20	Q20	Q20
PL01924	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L01924	Q10	Q7	L756	likör	likör		Q13	-	likör	Q38		Q38	Q38
PL01943	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L01943	Q10	Q7	L757	Limonade	Limonade		Q13	-	Limonade	Q32	Q32		Q32
PL02060	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L02060	Q10	Q7	L758	Lobier	Lobier		Q13	-	Freibier	Q35		Q35	Q35
PL02239	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L02239	Q10	Q7	L759	löschen	löschen		Q14	2	Durst stillen	Q20		Q20	Q20
PL02297	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L02297	Q10	Q7	L760	Lotbier	Lotbier		Q13	-	Freibier	Q35		Q35	Q35
PL02325	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L02325	Q10	Q7	L761	lotteln	lotteln		Q14	3	trinken	Q20	Q20	Q20	Q20
PL02385	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L02385	Q10	Q7	L762	luckern	luckern		Q14	-	einen trinken	Q23	Q20	Q23	Q23
PL02520	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L02520	Q10	Q7	L763	lumpen	lumpen		Q14	1	einen über den Durst trinken, zechen	Q23	Q23	Q23	Q23
PL02629	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L02629	Q10	Q7	L764	lupfen, lüpfen	lupfen	lüpfen	Q14	2a	einen trinken	Q23	Q20	Q23	Q23
PL02631	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L02631	Q10	Q7	L765	lüpfsen	lüpfsen		Q14	-	Schnaps trinken	Q23	Q20	Q23	Q23
PL02668	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L02668	Q10	Q7	L766	lutschen	lutschen		Q14	2	in kleinen Schlucken trinken, nippen	Q24	Q24	Q24	Q24
PL02673	https://woerterbuchnetz.de/?sigle=PfWB&lemid=L02673	Q10	Q7	L767	Lutter	Lutter		Q13	-	Zwetschgen- oder Birnenschnaps, der zum zweitenmal gebrannt wurde	Q38		Q38	Q38
PM00006	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M00006	Q10	Q7	L768	Machbach	Machbach		Q13	-	schlechter Wein	Q36	Q36	Q36	Q36
PM00007	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M00007	Q10	Q7	L769	Machbuck	Machbuck		Q13	-	geringer Wein, Haustrunk	Q36	Q36	Q36	Q36
PM00011	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M00011	Q10	Q7	L770	machen	machen		Q14	4i	einen trinken	Q23	Q20	Q23	Q23
PM00112	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M00112	Q10	Q7	L771	Magdalenenbrühe	Magdalenenbrühe		Q13	x1	aufgewärmter Kaffee	Q42	Q42	Q42	Q42
PM00112	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M00112	Q10	Q7	L771	Magdalenenbrühe	Magdalenenbrühe		Q13	x2	von einem Trinker als schwach bezeichneter Whisky	Q38	Q38	Q38	Q38
PM00114	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M00114	Q10	Q7	L772	Magdalenenwasser	Magdalenenwasser		Q13	x	aufgewärmter Kaffee	Q42	Q42	Q42	Q42
PM00141	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M00141	Q10	Q7	L773	Magenbitter	Magenbitter		Q13	-	Magenbitter	Q38	Q38	Q38	Q38
PM00171	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M00171	Q10	Q7	L774	Magermilch	Magermilch		Q13	-	entrahmte Milch	Q33	Q33	Q33	Q33
PM00202	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M00202	Q10	Q7	L775	mahlen	mahlen		Q14	2	trinken	Q20	Q20	Q20	Q20
PM00457	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M00457	Q10	Q7	L776	Malzkaffee	Malzkaffee		Q13	-	Malzkaffee	Q44	Q44	Q44	Q44
PM00569	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M00569	Q10	Q7	L777	Männermilch	Männermilch		Q13	-	Wein	Q36	Q36	Q36	Q36
PM00867	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M00867	Q10	Q7	L778	Märzenbier, Märzbier	Märzenbier	Märzbier	Q13	-	im März gebrautes Lagerbier	Q35	Q35	Q35	Q35
PM01010	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M01010	Q10	Q7	L779	Matte	Matte		Q13	2.2	Sauermilch	Q33	Q33	Q33	Q33
PM01211	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M01211	Q10	Q7	L780	Maurerslikör, Maurerlikör	Maurerslikör	Maurerlikör	Q13	-	Schnaps	Q38	Q38	Q38	Q38
PM01216	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M01216	Q10	Q7	L781	Maurersschnaps, Maurerschnaps	Maurersschnaps	Maurerschnaps	Q13	-	minderwertiger Schnaps	Q38	Q38	Q38	Q38
PM01361	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M01361	Q10	Q7	L782	Meerrettich	Meerrettich		Q13	3	Schnaps	Q38	Q38	Q38	Q38
PM01688	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M01688	Q10	Q7	L783	Met	Met		Q13	1	selbstgebrautes Getränk aus Wasser, Honig und unvergorenem Bier	Q34	Q22; Q34	Q35	Q34
PM01838	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M01838	Q10	Q7	L784	Milch	Milch		Q13	1	Milch der Haustiere, Muttermilch	Q33	Q33	Q33	Q33
PM01892	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M01892	Q10	Q7	L785	Milchkaffee	Milchkaffee		Q13	-	Milchkaffee	Q42	Q42	Q44	Q42
PM02033	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M02033	Q10	Q7	L786	Mineralwasser	Mineralwasser		Q13	-	Mineralwasser	Q30	Q30	Q30	Q30
PM02088	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M02088	Q10	Q7	L787	Mischkaffee	Mischkaffee		Q13	-	Mischung aus Bohnen- und Malzkaffee	Q42; Q44		Q44	Q42
PM02313	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M02313	Q10	Q7	L788	mitsaufen	mitsaufen		Q14	-	mit jemandem aus einem Gefäß trinken, an einem Trinkgelage teilnehmen	Q20	Q20	Q20	Q23
PM02432	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M02432	Q10	Q7	L789	mittrinken	mittrinken		Q14	-	am Trinken teilnehmen	Q20			Q23
PM02444	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M02444	Q10	Q7	L790	mitzechen	mitzechen		Q14	-	mitzechen	Q23			
PM02468	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M02468	Q10	Q7	L791	Mockel	Mockel		Q13	1	Tresterwein, Haustrunk	Q36		Q36	Q36
PM02726	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M02726	Q10	Q7	L792	Moppel, Möppel	Moppel	Möppel	Q13	8	geringwertiger Wein	Q36	Q36	Q36	Q36
PM02731	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M02731	Q10	Q7	L793	Mops, Moppes	Mops	Moppes	Q13	6	Tresterwein, Haustrunk	Q36		Q36	Q36
PM02775	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M02775	Q10	Q7	L794	Mordsbrand	Mordsbrand		Q13	2	starker Durst	Q21	Q21	Q21	Q21
PM02853	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M02853	Q10	Q7	L795	Morgenkaffee	Morgenkaffee		Q13	-	Morgenkaffee	Q42		Q42	Q42
PM02919	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M02919	Q10	Q7	L796	Mosel	Mosel		Q13	2	Moselwein	Q36		Q36	Q36
PM02920	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M02920	Q10	Q7	L797	Moselwein	Moselwein		Q13	-	Moselwein	Q36		Q36	Q36
PM02922	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M02922	Q10	Q7	L798	Moses, Mosche	Moses	Mosche	Q13	3	Tresterwein, Haustrunk	Q36		Q36	Q38
PM02926	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M02926	Q10	Q7	L799	Most	Most		Q13	1b	unvergorener Saft gekelterter Äpfel, Birnen	Q31	Q31	Q31	Q31
PM02926	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M02926	Q10	Q7	L799	Most	Most		Q13	1a	unvergorener, süßer Traubensaft	Q31	Q31	Q31	Q31
PM02926	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M02926	Q10	Q7	L799	Most	Most		Q13	x1c	Obstwein	Q36	Q31; Q36	Q36	Q36
PM02931	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M02931	Q10	Q7	L800	Mostbrühe	Mostbrühe		Q13	-	unvergorener, süßer Traubensaft	Q31	Q31	Q31	Q31
PM02989	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M02989	Q10	Q7	L801	Mozenblättertee	Mozenblättertee		Q13	-	Brombeerblättertee	Q41		Q41	Q41
PM03003	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M03003	Q10	Q7	L802	Muckenbuff	Muckenbuff		Q13	-	Malzkaffee, Kaffeersatz	Q44	Q44	Q44	Q44
PM03010	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M03010	Q10	Q7	L803	Muckenfuck	Muckenfuck		Q13	-	Malzkaffee, Kaffeersatz	Q44	Q44	Q44	Q44
PM03370	https://woerterbuchnetz.de/?sigle=PfWB&lemid=M03370	Q10	Q7	L804	Musikantendurst	Musikantendurst		Q13	-	großer Durst, wie er bei Musikanten üblich ist	Q21	Q21	Q21	Q21
PN00008	https://woerterbuchnetz.de/?sigle=PfWB&lemid=N00008	Q10	Q7	L805	Nabelnaß	Nabelnaß		Q13	-	Tresterwein, Haustrunk	Q36		Q36	Q38; Q36
